CWE134_Uncontrolled_Format_String__char_console_vfprintf_12_good.c,262,19,6,0
CWE416_Use_After_Free__return_freed_ptr_09_good.c,287,473,11,0
CWE367_TOC_TOU__access_14_good.c,187,17,13,0
CWE366_Race_Condition_Within_Thread__int_byref_01_good.c,242,231,9,0
CWE416_Use_After_Free__malloc_free_struct_09_good.c,140,17,8,0
CWE367_TOC_TOU__access_02_good.c,185,17,13,0
CWE416_Use_After_Free__malloc_free_struct_07_good.c,144,17,8,0
CWE253_Incorrect_Check_of_Function_Return_Value__char_w32CreateMutex_12_good.c,121,3,1804,0
CWE253_Incorrect_Check_of_Function_Return_Value__char_scanf_16_good.c,75,3,273,0
CWE114_Process_Control__w32_wchar_t_environment_18_good.c,130,76,1,0
CWE590_Free_Memory_Not_on_Heap__free_int64_t_alloca_09_good.c,117,4,306,0
CWE124_Buffer_Underwrite__CWE839_rand_14_good.c,124,6,357,0
CWE124_Buffer_Underwrite__CWE839_fscanf_08_good.c,146,6,357,0
CWE194_Unexpected_Sign_Extension__negative_strncpy_09_good.c,121,6,136,0
CWE526_Info_Exposure_Environment_Variables__basic_13_good.c,54,25,28,0
CWE197_Numeric_Truncation_Error__int_fscanf_to_char_15_good.c,86,23,321,0
CWE197_Numeric_Truncation_Error__int_fscanf_to_char_11_good.c,79,23,321,0
CWE197_Numeric_Truncation_Error__short_fscanf_04_good.c,77,23,279,0
CWE197_Numeric_Truncation_Error__int_large_to_short_07_good.c,75,3,1804,0
CWE253_Incorrect_Check_of_Function_Return_Value__char_scanf_01_good.c,67,3,273,0
CWE127_Buffer_Underread__CWE839_fgets_42_good.c,130,6,357,0
CWE197_Numeric_Truncation_Error__int_large_to_short_02_good.c,73,3,1804,0
CWE272_Least_Privilege_Violation__w32_char_RegCreateKeyEx_04_good.c,91,3,1804,0
CWE253_Incorrect_Check_of_Function_Return_Value__wchar_t_fgets_14_good.c,88,6,67,0
CWE366_Race_Condition_Within_Thread__global_int_05_good.c,211,177,13,0
CWE195_Signed_to_Unsigned_Conversion_Error__rand_strncpy_41_good.c,130,10,199,0
CWE194_Unexpected_Sign_Extension__negative_memcpy_42_good.c,133,6,136,0
CWE570_Expression_Always_False__string_equals_01_good.c,59,7,0,0
CWE467_Use_of_sizeof_on_Pointer_Type__short_02_good.c,94,44,15,0
CWE194_Unexpected_Sign_Extension__negative_malloc_14_good.c,123,3,106,0
CWE114_Process_Control__w32_wchar_t_environment_44_good.c,151,94,0,0
CWE194_Unexpected_Sign_Extension__fscanf_memcpy_09_good.c,126,23,279,0
CWE253_Incorrect_Check_of_Function_Return_Value__wchar_t_fwrite_16_good.c,75,9,28,0
CWE194_Unexpected_Sign_Extension__negative_strncpy_41_good.c,128,6,136,0
CWE127_Buffer_Underread__CWE839_fgets_12_good.c,175,14,1,0
CWE197_Numeric_Truncation_Error__int_fscanf_to_short_16_good.c,79,23,321,0
CWE253_Incorrect_Check_of_Function_Return_Value__char_putc_11_good.c,62,3,273,0
CWE253_Incorrect_Check_of_Function_Return_Value__wchar_t_fgets_10_good.c,86,6,67,0
